biome * ffffff ffffff ffffff
biome 106 ffffff 80b497 60a17b
biome 107 ffffff ccc46c a3bc62
biome 108 ffffff 63b26d 63b26d
biome 109 ffffff 9abe4b 82ac1e
biome 110 cc5100 9e8b69 9e8b69
biome 111 ffffff bfb755 aea42a
biome 112 ffffff bec44c b3c442
biome 113 ffff77 ccc9ad d7dbb6
biome 114 ffffff 79c05a 59ae30
biome 115 ffffff bfb755 aea42a
biome 116 ffffff bfb755 aea42a
biome 117 ffffff bfb755 aea42a
biome 118 ffffff bfb755 aea42a
biome 119 ffffff bfb755 aea42a
biome 120 ffffff bfb755 aea42a
biome 121 ffffff bfb755 aea42a
biome 122 ffffff 79c05a 59ae30
biome 123 ffffff bfb755 aea42a
biome 124 ffffff 80b497 60a17b
biome 125 ffffff b2b952 9fa726
biome 126 ffffff 8eb971 71a74d
biome 127 ffffff bfb755 aea42a
biome 128 ffffff 88b977 6aa755
biome 129 ffffff 91bd59 77ab2f
biome 130 ffffff bfb755 aea42a
biome 131 ffffff 8ab689 6da36b
biome 132 ffffff 79c05a 59ae30
biome 133 ffffff 86b783 68a464
biome 134 e0ffae 6a7039 6a7039
biome 135 ffffff 59c93c 30bb0b
biome 136 ffffff 61c64b 3bb61e
biome 137 ffffff 88b977 6aa755
biome 138 ffffff 80b497 60a17b
biome 139 ffffff 79c05a 59ae30
biome 140 ffffff 80b497 60a17b
biome 141 ffffff 73c158 50b02f
biome 142 ffffff 80b497 60a17b
biome 143 ffffff 47cd33 1abf00
biome 144 24b01c 59c93c 30bb0b
biome 145 ffffff bfb755 aea42a
biome 146 ffffff bfb755 aea42a
biome 147 ffffff 80b497 60a17b
biome 148 ffffff 8ab978 6da655
biome 149 ffffff 59c93c 30bb0b
biome 150 ffffff 47cd33 1abf00
biome 151 ffffff 64c73f 3eb80f
biome 152 ffffff 47cd33 1abf00
biome 153 ffffff 47cd33 1abf00
biome 154 ffffff bfb755 aea42a
biome 155 ffffff 88bb66 6ba940
biome 156 ffffff 88bb66 6ba940
biome 157 ffffff 507a32 59ae30
biome 158 ffffff 80b497 60a17b
biome 159 ffffff 8ab978 6da655
biome 160 ffffff 86b783 68a464
biome 161 ffffff 86b783 68a464
biome 162 ffffff 8ab689 6da36b
biome 163 ffffff bfb755 aea42a
biome 164 ffffff bfb755 aea42a
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 168 ffffff 80b497 60a17b
biome 169 ffffff 80b497 60a17b
biome 170 ffffff 7abe62 59ad3b
biome 171 ffffff 80b497 60a17b
biome 172 f08000 bfb755 aea42a
biome 173 ffffff 47cd33 1abf00
biome 174 ffffff 80b497 60a17b
biome 175 ffffff 91bd59 77ab2f
biome 176 ffffff 4b6754 3b5e3f
biome 177 ffffff 554114 e94e14
biome 178 ffffff 61c64b 3bb61e
biome 179 ffffff 8eb93f 71a73f
biome 180 6c2c2c 572e23 64260f
biome 181 ffffff 80b497 60a17b
biome 182 ffffff 88b977 6aa755
biome 183 ffffff 90b682 74a362
biome 184 ffffff 70c15b 4cb031
biome 185 ffffff 7cbd6b 5bab46
biome 186 ffffff 72c250 4eb224
biome 187 ffffff b9b75b a6a432
biome 188 ffffff 84b68d 65a371
biome 189 ffffff 7cbd6b 5bab46
biome 190 e0ffae 5c694e 496137
biome 191 ffffff 90b682 74a362
biome 192 ffffff 8eb971 71a74d
biome 193 ffffff 79c05a 59ae30
biome 200 ffffff 8eb971 71a74d
biome 201 ffffff 8dbb68 72a941
biome 202 ffffff ccb978 89a449
biome 203 ffffff 7fbd64 5fac3c
biome 204 84ff38 545b33 48b22c
biome 205 ffffff 90b879 73a557
biome 206 ffffff b9b75b a6a432
biome 207 ffffff bfb755 aea42a
biome 208 ffffff 6ac44e 45b421
biome 209 ffffff 00ba78 48b22c
biome 210 ffffff 80b497 60a17b
biome 211 ffffff 9cb96d 84a648
biome 212 ffffff 7cbd6b 5bab46
biome 213 ffffff 7fbd64 5fac3c
biome 214 ffffff eee980 9fa726
biome 215 ffffff 8aba6f 6da84b
biome 216 ffffff 61c64b 3bb61e
biome 217 ffffff 9cb96d 84a648
biome 218 ffffff 8dbb68 72a941
biome 219 ffffff b2b952 9fa726
biome 220 ffffff b2b952 9fa726
biome 221 ffffff ccb978 89a449
biome 222 ffffff 80b497 60a17b
biome 223 ffffff 83b68f 65a272
biome 224 ffffff 47cd33 1abf00
biome 225 ffffff 47cd33 1abf00
biome 226 ffffff 80b497 60a17b
biome 227 ffffff 88bb66 6ba940
biome 228 ffffff 8dbb68 72a941
biome 230 ffffff 91bd59 77ab2f
biome 231 ffffff 88bb66 6ba940
biome 232 ffffff 47cd33 1abf00
biome 233 ffffff 91bd59 77ab2f
biome 234 ffffff 80b497 60a17b
biome 235 ffffff 90b879 73a557
biome 236 ffffff 8eb971 71a74d
biome 237 ffffff 72c250 4eb224
biome 238 ffffff 86bb6f 68a94a
biome 239 ffffff b2b952 9fa726
biome 240 ffffff 507a32 59ae30
biome 241 ffffff 55c93f 2bbb0f
biome 242 ffffff eee980 9fa726
biome 243 ffffff 8dbb68 72a941
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 3 2 ff5a3f1c
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 5 4 ffa95b33
block 5 5 ff3d2712
block 6 * 6438561c
block 6 0 6b476625
block 6 1 53333a21
block 6 2 6b769654
block 6 3 55305612
block 6 4 4b727314
block 6 8 6b476625
block 6 9 53333a21
block 6 10 6b769654
block 6 11 55305612
block 6 12 4b727314
block 7 * ff535353
block 8 * b32f44f4
block 9 * b32f44f4
block 10 * ffd2530e
block 11 * ffd2530e
block 12 * ffdbd3a0
block 12 1 ffa95821
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff665131
block 17 0 ff9a7d4d
block 17 1 ff685130
block 17 2 ffb8a679
block 17 3 ff997649
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff878787
block 18 1 ff2c452c
block 18 2 ff43582d
block 18 3 ff918e86
block 18 5 ff747474
block 18 7 ff918e86
block 18 9 ff747474
block 18 11 ff918e86
block 18 13 ff747474
block 18 15 ff918e86
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ff8e1616
block 26 8 ffaf7474
block 26 9 ffaf7474
block 26 10 ffaf7474
block 26 11 ffaf7474
block 26 12 ffaf7474
block 26 13 ffaf7474
block 26 14 ffaf7474
block 26 15 ffaf7474
block 27 * ab846c48
block 27 8 ab9a6846
block 27 9 ab9a6846
block 27 10 ab9a6846
block 27 11 ab9a6846
block 27 12 ab9a6846
block 27 13 ab9a6846
block 27 14 ab9a6846
block 27 15 ab9a6846
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 82d5903f
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff866532
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffa3a3a3
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * bf5b0cc1
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 95 0 7bffffff
block 95 1 7bd87e32
block 95 2 7bb24bd8
block 95 3 7b6599d8
block 95 4 7be4e432
block 95 5 7b7ecb18
block 95 6 7bf17ea4
block 95 7 7b4b4b4b
block 95 8 7b999999
block 95 9 7b4b7e99
block 95 10 7b7e3eb2
block 95 11 7b324bb2
block 95 12 7b654b32
block 95 13 7b657e32
block 95 14 7b993232
block 95 15 7b181818
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 97 3 ff72776a
block 97 4 ff767676
block 97 5 ff767676
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 * 46daf0f4
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * bf5b0cc1
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 4 ffa95b33
block 125 5 ff3d2712
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 125 12 ffa95b33
block 125 13 ff3d2712
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 4 ffa95b33
block 126 5 ff3d2712
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 126 12 ffa95b33
block 126 13 ff3d2712
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ffa59594
block 149 0 ff9c9695
block 149 1 ff9c9695
block 149 2 ff9c9695
block 149 3 ff9c9695
block 149 4 ff9c9695
block 149 5 ff9c9695
block 149 6 ff9c9695
block 149 7 ff9c9695
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b685347
block 157 8 9b8d5146
block 157 9 9b8d5146
block 157 10 9b8d5146
block 157 11 9b8d5146
block 157 12 9b8d5146
block 157 13 9b8d5146
block 157 14 9b8d5146
block 157 15 9b8d5146
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 0 7bffffff
block 160 1 7bd87e32
block 160 2 7bb24bd8
block 160 3 7b6599d8
block 160 4 7be4e432
block 160 5 7b7ecb18
block 160 6 7bf17ea4
block 160 7 7b4b4b4b
block 160 8 7b999999
block 160 9 7b4b7e99
block 160 10 7b7e3eb2
block 160 11 7b324bb2
block 160 12 7b654b32
block 160 13 7b657e32
block 160 14 7b993232
block 160 15 7b181818
block 161 * 9a265f0c
block 162 * ff696359
block 162 0 ff9a5b40
block 162 1 ff4e3e29
block 162 2 ff9a5b40
block 162 3 ff4e3e29
block 162 5 ff342817
block 162 7 ff342817
block 162 9 ff342817
block 162 11 ff342817
block 162 13 ff342817
block 162 15 ff342817
block 163 * ffa95b33
block 164 * ff3d2712
block 165 * 29adc2d7
block 166 * 29b1cce1
block 168 * ffd3ddf1
block 169 * ffcad5ed
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa5c2f5
block 175 * 33416d2b
block 175 1 568e9484
block 175 2 8a7a7a7a
block 175 3 9e7b7b7b
block 175 4 b9454003
block 175 5 9336583b
block 176 * ffc6d2eb
block 177 * 05f3f5fb
block 178 * 05f3f5fb
block 179 * ffcbe8fa
block 180 * ff8336b1
block 181 * ff1b1c1c
block 181 1 ff484848
block 181 2 ff474747
block 181 3 ff444444
block 182 * ff1b1c1c
block 182 1 ff484848
block 182 2 ff474747
block 182 3 ff444444
block 183 * ffdbdbdb
block 184 * ff7b7b7b
block 185 * ffb8945e
block 186 * ff484848
block 187 * 0f7d7182
block 188 * ff484848
block 189 * ff82412f
block 190 * 9bbe7f0d
block 191 * ff464746
block 192 * 40636261
block 193 * 9b716f6b
block 194 * ff6e6b69
block 195 * 06e6eff9
block 196 * ff555555
block 197 * ff848381
block 198 * 9b514d46
block 199 * ff62615e
block 200 * ff526374
block 201 * ff777977
block 202 * ff9779af
block 203 * ff7c7a7a
block 204 * ff494949
block 205 * ff3a3142
block 206 * ff69768b
block 206 0 ff6f757f
block 206 1 ff6d7583
block 206 2 ff6b7686
block 206 4 ff68738e
block 206 5 ff666f92
block 206 6 ff656b97
block 206 7 ff666697
block 207 * ff745e8e
block 207 0 ff695f8e
block 207 1 ff6c5e8e
block 207 2 ff705e8e
block 207 4 ff775e8e
block 207 5 ff7b5e8e
block 207 6 ff7f5e8e
block 207 7 ff835e8e
block 208 * ff504f53
block 209 * ff757371
block 209 1 ff8a5794
block 209 8 ff6a6c6c
block 209 9 23ae00e1
block 210 * 2321f2dd
block 210 0 ff927a67
block 210 1 ff989555
block 210 2 ff6a9755
block 210 3 ff61978f
block 210 4 ff927a67
block 210 5 ff989555
block 210 6 ff6a9755
block 210 7 ff61978f
block 210 8 23dc8445
block 210 9 23f3ed00
block 210 10 2340e500
block 210 12 23dc8445
block 210 13 23f3ed00
block 210 14 2340e500
block 211 * ff757371
block 211 1 ff8a5794
block 211 8 ff6a6c6c
block 211 9 23ae00e1
block 212 * 745d5d5d
block 213 * ffd8d7d6
block 214 * 67d1d1d1
block 215 * ff1b1c1c
block 216 * ff484848
block 217 * ff474747
block 218 * ff444444
block 219 * ff8336b1
block 220 * ffd3ddf1
block 221 * ffc6d2eb
block 222 * ffcad5ed
block 223 * ff58585f
block 223 1 ff4e4e8b
block 224 * ff424243
block 224 1 ff5d5562
block 225 * ff65656c
block 226 * ff35323b
block 226 0 ff302536
block 227 * bf2b61a2
block 228 * ff9d9d9d
block 228 2 ff879493
block 228 3 ff879493
block 229 * ff62767e
block 230 * ff72a684
block 231 * ffa99b41
block 232 * ffbfb157
block 233 * ffccc67b
block 234 * ffb7b9ce
block 235 * a6f2f2f2
block 235 1 cc8cc6fa
block 235 2 ccebd684
block 235 3 beb0e96d
block 235 4 ce46628f
block 236 0 bfba78ff
block 236 1 bfbb7cff
block 236 2 bfc58eff
block 236 3 bfba78ff
block 236 4 bfba78ff
block 236 5 bfbb7cff
block 236 6 bfc58eff
block 236 7 bfba78ff
block 237 * bcc1c7e2
block 238 * ff9d9d9d
block 239 * ff313227
block 240 * ff5a5a42
block 240 0 ff977e4f
block 240 1 ff977e4f
block 240 2 ff977e4f
block 240 3 ff977e4f
block 240 6 ff585536
block 240 7 ff585536
block 240 10 ff585536
block 240 11 ff585536
block 240 14 ff585536
block 240 15 ff585536
block 241 * ff565640
block 242 * a57ea651
block 243 * a5aaab3c
block 244 * 6b62733b
block 245 * 6b898233
block 246 * ffa0a18d
block 247 * 1979783f
block 248 * ff958f9c
block 249 * ffa1929d
block 250 * ff997b90
block 251 * ff787878
block 252 * ff565640
block 253 * ff787878
block 254 * ff737379
block 255 * ff737378
block 409 * ff6e6f7a
block 410 * ffe7e0c7
block 410 0 fff6efd7
block 410 1 fff6efd7
block 410 2 fff6efd7
block 410 3 fff6efd7
block 410 4 ffe0d9c0
block 410 8 ffe0d9c0
block 410 12 ffe0d9c0
block 411 * ff6a6a6a
block 411 0 ff777777
block 411 1 ff777777
block 411 2 ff777777
block 411 3 ff777777
block 412 * ff6e36bb
block 413 * 746f6c80
block 414 * 1dafc0b7
block 415 * 1e65688e
block 416 * ff667516
block 423 * d0617c50
block 424 * c05b643c
block 425 * ff9d9d9d
block 426 * ff879493
block 427 * ffb7b9ce
block 428 * ff565640
block 429 * ff787878
block 430 * ff9d9d9d
block 431 * ff879493
block 432 * ffb7b9ce
block 433 * ff565640
block 434 * ff787878
block 435 * ff8d8d8d
block 436 * ff977e4f
block 437 * a2629474
block 438 * a5547c8b
block 439 * a543a6b3
block 440 * 6b3c6c6a
block 441 * ff565640
block 442 * ff787878
block 443 * a579618d
block 444 * b9786588
block 445 * 6b564a59
block 446 0 316a7d40
block 446 1 5565773e
block 446 2 5b64753f
block 446 3 685e6d3b
block 446 4 b1677941
block 446 5 72676e37
block 446 6 c5727739
block 447 * ffa39b8f
block 448 * 6b485957
block 449 * ff333224
block 450 * ff906f6f
block 451 * ff737378
block 452 * ff737378
block 453 * 9185d7d9
block 454 * ff787878
block 455 * ff4f4f34
block 456 * ff565640
block 457 * bcc1c7e2
block 458 * ff737379
block 459 * ff8d8d8d
block 460 * ff6e6f7a
block 461 * bcc1c7e2
block 462 * ff737379
block 463 * ff8d8d8d
block 464 * ff6e6f7a
block 465 * 8f5b5a42
block 466 * ff565640
block 467 * ff565640
block 468 * ff67777c
block 468 0 ff3c5c67
block 468 1 ff3c5c67
block 468 2 ff3c5c67
block 468 3 ff3c5c67
block 468 4 ff3c5c67
block 468 5 ff3c5c67
block 468 6 ff3c5c67
block 468 7 ff3c5c67
block 469 * ff55545c
block 470 * db585938
block 471 * ff565640
block 472 * 746f6c80
